FPR,TPR,Threshold
2.439009518234645e-05,0.7276854958389327,0.99997187
2.439009518234645e-05,0.7278409073594974,0.99997175
2.439009518234645e-05,0.7279871770259111,0.9999716
2.439009518234645e-05,0.7281913451019469,0.9999715
2.439009518234645e-05,0.7283437093377946,0.9999714
2.439009518234645e-05,0.7285966339693016,0.9999713
2.439009518234645e-05,0.7288190857536392,0.99997115
2.439009518234645e-05,0.7289653554200529,0.99997103
2.439009518234645e-05,0.7291847599196736,0.9999709
2.439009518234645e-05,0.7295626232245758,0.9999707
2.439009518234645e-05,0.7297576494464607,0.99997056
2.439009518234645e-05,0.729931344675327,0.99997044
2.439009518234645e-05,0.7300958980500425,0.9999703
2.439009518234645e-05,0.730327491688531,0.9999702
2.439009518234645e-05,0.7305651798964533,0.9999701
2.439009518234645e-05,0.7307754425419231,0.99996996
2.439009518234645e-05,0.7309278067777707,0.99996984
2.439009518234645e-05,0.7310771237289013,0.9999697
2.439009518234645e-05,0.7312477716730508,0.9999696
2.439009518234645e-05,0.7314367033255018,0.9999695
2.439009518234645e-05,0.7316317295473868,0.99996936
2.439009518234645e-05,0.7318054247762531,0.99996924
2.439009518234645e-05,0.7320004509981382,0.9999691
2.439009518234645e-05,0.7321893826505892,0.999969
2.439009518234645e-05,0.7323874561571911,0.9999689
2.439009518234645e-05,0.7325794350943592,0.99996877
2.439009518234645e-05,0.7327348466149237,0.99996865
2.439009518234645e-05,0.7329390146909596,0.9999685
2.439009518234645e-05,0.7331309936281276,0.9999684
2.439009518234645e-05,0.7332955470028432,0.9999683
2.439009518234645e-05,0.7335301879260485,0.9999682
2.439009518234645e-05,0.7336825521618962,0.99996805
2.439009518234645e-05,0.7338623419601964,0.99996793
2.439009518234645e-05,0.7340634627515152,0.9999678
2.439009518234645e-05,0.7342280161262307,0.9999677
2.439009518234645e-05,0.7343742857926444,0.9999676
2.439009518234645e-05,0.7345845484381143,0.99996746
2.439009518234645e-05,0.7347643382364144,0.99996734
2.439009518234645e-05,0.734919749756979,0.9999672
2.439009518234645e-05,0.7350812558469776,0.9999671
2.439009518234645e-05,0.7352701874994286,0.999967
2.439009518234645e-05,0.7354682610060306,0.99996686
2.439009518234645e-05,0.7355871051099917,0.99996674
2.439009518234645e-05,0.7359040227205549,0.9999665
2.439009518234645e-05,0.7360533396716855,0.9999664
2.439009518234645e-05,0.7362087511922502,0.99996626
2.439009518234645e-05,0.7363976828447012,0.99996614
2.439009518234645e-05,0.7365226215180963,0.999966
2.439009518234645e-05,0.7366658438997931,0.9999659
2.439009518234645e-05,0.7368060189967729,0.9999658
2.439009518234645e-05,0.7369522886631866,0.99996567
2.439009518234645e-05,0.7371534094545056,0.99996555
2.439009518234645e-05,0.7373149155445041,0.9999654
2.439009518234645e-05,0.7375251781899739,0.9999653
2.439009518234645e-05,0.7379213252031777,0.9999651
2.439009518234645e-05,0.7381011150014779,0.99996495
2.439009518234645e-05,0.7382382428137408,0.99996483
2.439009518234645e-05,0.7384606945980784,0.9999647
2.439009518234645e-05,0.738610011549209,0.9999646
2.439009518234645e-05,0.7387623757850568,0.9999645
2.439009518234645e-05,0.7389604492916587,0.99996436
2.439009518234645e-05,0.739067104256752,0.99996424
2.439009518234645e-05,0.7392743196175048,0.9999641
2.439009518234645e-05,0.7393992582908999,0.999964
2.439009518234645e-05,0.7395302915337288,0.9999639
2.439009518234645e-05,0.7397009394778782,0.99996376
2.439009518234645e-05,0.7398350200054241,0.99996364
2.439009518234645e-05,0.7399569113941022,0.9999635
2.439009518234645e-05,0.7401458430465534,0.9999634
2.439009518234645e-05,0.7403530584073061,0.9999633
2.439009518234645e-05,0.7404444769488148,0.99996316
2.439009518234645e-05,0.740560273768059,0.99996305
2.439009518234645e-05,0.7407004488650388,0.9999629
2.439009518234645e-05,0.7408375766773017,0.9999628
2.439009518234645e-05,0.741011271906168,0.9999627
2.439009518234645e-05,0.7411483997184309,0.99996257
2.439009518234645e-05,0.7413525677944668,0.99996245
2.439009518234645e-05,0.7414714118984279,0.99996233
2.439009518234645e-05,0.7416024451412568,0.9999622
2.439009518234645e-05,0.7418005186478588,0.9999621
2.439009518234645e-05,0.7419711665920082,0.999962
2.439009518234645e-05,0.7421357199667237,0.99996185
2.439009518234645e-05,0.7423337934733256,0.99996173
2.439009518234645e-05,0.7424983468480411,0.9999616
2.439009518234645e-05,0.7426263328061531,0.9999615
2.439009518234645e-05,0.742824406312755,0.9999614
2.439009518234645e-05,0.7430316216735078,0.99996126
2.439009518234645e-05,0.7431321820691673,0.99996114
2.439009518234645e-05,0.7432723571661471,0.999961
2.439009518234645e-05,0.7434247214019948,0.9999609
2.439009518234645e-05,0.7436075584850119,0.9999608
2.439009518234645e-05,0.7437629700055766,0.99996066
2.439009518234645e-05,0.743924476095575,0.99996054
2.439009518234645e-05,0.7440494147689701,0.9999604
2.439009518234645e-05,0.7441774007270822,0.9999603
2.439009518234645e-05,0.7443297649629298,0.9999602
2.439009518234645e-05,0.7444577509210418,0.99996006
2.439009518234645e-05,0.744570500455569,0.99995995
2.439009518234645e-05,0.7447320065455676,0.9999598
2.439009518234645e-05,0.7448691343578304,0.9999597
2.439009518234645e-05,0.745033687732546,0.9999596
2.439009518234645e-05,0.7452256666697139,0.99995947
2.439009518234645e-05,0.7453688890514107,0.99995935
2.439009518234645e-05,0.7454694494470702,0.99995923
2.439009518234645e-05,0.7456065772593331,0.9999591
2.439009518234645e-05,0.7457863670576333,0.999959
2.439009518234645e-05,0.7458838801685758,0.9999589
2.439009518234645e-05,0.7460575753974421,0.99995875
2.439009518234645e-05,0.7462190814874406,0.99995863
2.439009518234645e-05,0.7463562092997035,0.9999585
2.439009518234645e-05,0.746514668104985,0.9999584
2.439009518234645e-05,0.746648748632531,0.9999583
2.439009518234645e-05,0.7468163492919634,0.99995816
2.439009518234645e-05,0.7469748080972449,0.99995804
2.439009518234645e-05,0.747102794055357,0.9999579
2.439009518234645e-05,0.7472368745829029,0.9999578
2.439009518234645e-05,0.7473679078257319,0.9999577
2.439009518234645e-05,0.7474745627908252,0.99995756
2.439009518234645e-05,0.7476086433183712,0.99995744
2.439009518234645e-05,0.7477853858319544,0.9999573
2.439009518234645e-05,0.7478889935123308,0.9999572
2.439009518234645e-05,0.748007837616292,0.9999571
2.439009518234645e-05,0.7481114452966684,0.99995697
2.439009518234645e-05,0.7481876274145922,0.99995685
2.439009518234645e-05,0.7483003769491194,0.9999567
2.439009518234645e-05,0.7484435993308163,0.9999566
2.439009518234645e-05,0.7485350178723249,0.9999565
2.439009518234645e-05,0.7487026185317572,0.99995637
2.439009518234645e-05,0.7488245099204354,0.99995625
2.439009518234645e-05,0.7489189757466609,0.99995613
2.439009518234645e-05,0.7490164888576034,0.999956
2.439009518234645e-05,0.7491200965379798,0.9999559
2.439009518234645e-05,0.7493090281904309,0.9999558
2.439009518234645e-05,0.749430919579109,0.99995565
2.439009518234645e-05,0.7495650001066549,0.99995553
2.439009518234645e-05,0.7497386953355213,0.9999554
2.439009518234645e-05,0.7498514448700485,0.9999553
2.439009518234645e-05,0.749958099835142,0.9999552
2.439009518234645e-05,0.7500342819530658,0.99995506
2.439009518234645e-05,0.7501348423487252,0.99995494
2.439009518234645e-05,0.7502933011540067,0.9999548
2.439009518234645e-05,0.7504182398274017,0.9999547
2.439009518234645e-05,0.7505401312160799,0.9999546
2.439009518234645e-05,0.7506467861811733,0.99995446
2.439009518234645e-05,0.7507717248545683,0.99995434
2.439009518234645e-05,0.7508936162432465,0.9999542
2.439009518234645e-05,0.7510459804790941,0.9999541
2.439009518234645e-05,0.7511526354441874,0.999954
2.439009518234645e-05,0.7512562431245638,0.99995387
2.439009518234645e-05,0.7513842290826759,0.99995375
2.439009518234645e-05,0.7514695530547506,0.9999536
2.439009518234645e-05,0.7515823025892778,0.9999535
2.439009518234645e-05,0.7516980994085221,0.9999534
2.439009518234645e-05,0.7518199907972002,0.99995327
2.439009518234645e-05,0.7519693077483308,0.99995315
2.439009518234645e-05,0.7520637735745563,0.99995303
2.439009518234645e-05,0.7521948068173854,0.9999529
2.439009518234645e-05,0.7522923199283279,0.9999528
2.439009518234645e-05,0.7524264004558738,0.9999527
2.439009518234645e-05,0.7525086771432316,0.99995255
2.439009518234645e-05,0.7525970484000232,0.99995244
2.439009518234645e-05,0.7527128452192674,0.9999523
2.439009518234645e-05,0.7528103583302098,0.9999522
2.439009518234645e-05,0.752929202434171,0.9999521
2.439009518234645e-05,0.7530510938228492,0.99995196
2.439009518234645e-05,0.753188221635112,0.99995184
2.439009518234645e-05,0.7533070657390732,0.9999517
2.439009518234645e-05,0.7535203756692599,0.9999515
2.439009518234645e-05,0.7536209360649193,0.99995136
2.439009518234645e-05,0.7538708134117095,0.9999511
2.439009518234645e-05,0.7540018466545385,0.999951
2.439009518234645e-05,0.7542578185707626,0.99995077
2.439009518234645e-05,0.7543370479734033,0.99995065
2.439009518234645e-05,0.7544589393620814,0.9999505
2.439009518234645e-05,0.7545991144590612,0.9999504
2.439009518234645e-05,0.7548916537918887,0.9999502
2.439009518234645e-05,0.7549556467709447,0.99995005
2.439009518234645e-05,0.755074490874906,0.99994993
2.439009518234645e-05,0.7551476257081128,0.9999498
2.439009518234645e-05,0.7552664698120739,0.9999497
2.439009518234645e-05,0.7553761720618842,0.9999496
2.439009518234645e-05,0.755522441728298,0.99994946
2.439009518234645e-05,0.7556260494086744,0.99994934
2.439009518234645e-05,0.7557753663598051,0.9999492
2.439009518234645e-05,0.7558728794707475,0.9999491
2.439009518234645e-05,0.7559673452969732,0.999949
2.439009518234645e-05,0.7560892366856512,0.99994886
2.439009518234645e-05,0.7562385536367819,0.99994874
2.439009518234645e-05,0.7563604450254601,0.9999486
2.439009518234645e-05,0.7564457689975348,0.9999485
2.439009518234645e-05,0.7565615658167789,0.9999484
2.439009518234645e-05,0.7566712680665892,0.99994826
2.439009518234645e-05,0.7567718284622487,0.99994814
2.439009518234645e-05,0.7568876252814929,0.999948
2.439009518234645e-05,0.7569699019688506,0.9999479
2.439009518234645e-05,0.7571039824963965,0.9999478
2.439009518234645e-05,0.7573416707043189,0.99994755
2.439009518234645e-05,0.7574330892458275,0.9999474
2.439009518234645e-05,0.757527555072053,0.9999473
2.439009518234645e-05,0.7576768720231838,0.9999472
2.439009518234645e-05,0.7577926688424279,0.9999471
2.439009518234645e-05,0.7579206548005399,0.99994695
2.439009518234645e-05,0.7580303570503503,0.99994683
2.439009518234645e-05,0.7581827212861979,0.9999467
2.439009518234645e-05,0.7582893762512913,0.9999466
2.439009518234645e-05,0.7584295513482712,0.9999465
2.439009518234645e-05,0.7585179226050628,0.99994636
2.439009518234645e-05,0.7586154357160052,0.99994624
2.439009518234645e-05,0.7587495162435511,0.999946
2.439009518234645e-05,0.7588409347850598,0.9999459
2.439009518234645e-05,0.758953684319587,0.99994576
2.439009518234645e-05,0.7590451028610956,0.99994564
2.439009518234645e-05,0.7591700415344907,0.9999455
2.439009518234645e-05,0.7592675546454332,0.9999454
2.439009518234645e-05,0.7593498313327909,0.9999453
2.439009518234645e-05,0.7594625808673182,0.99994516
2.439009518234645e-05,0.7595479048393928,0.99994504
2.439009518234645e-05,0.7596240869573166,0.9999449
2.439009518234645e-05,0.7596911272210897,0.9999448
2.439009518234645e-05,0.7597703566237304,0.9999447
2.439009518234645e-05,0.7598587278805221,0.99994457
2.439009518234645e-05,0.7599836665539171,0.99994445
2.439009518234645e-05,0.760056801387124,0.9999443
2.439009518234645e-05,0.760187834629953,0.9999442
2.439009518234645e-05,0.7602823004561785,0.9999441
2.439009518234645e-05,0.7603676244282532,0.999944
2.439009518234645e-05,0.7604590429697617,0.99994385
2.439009518234645e-05,0.7605596033654213,0.99994373
2.439009518234645e-05,0.7606662583305146,0.9999436
2.439009518234645e-05,0.7608551899829656,0.9999434
2.439009518234645e-05,0.7609313721008895,0.99994326
2.439009518234645e-05,0.761028885211832,0.99994314
2.439009518234645e-05,0.7611385874616423,0.999943
2.439009518234645e-05,0.7612604788503204,0.9999429
2.439009518234645e-05,0.7613976066625833,0.9999428
2.439009518234645e-05,0.7614676942110732,0.99994266
2.439009518234645e-05,0.7616170111622039,0.99994254
2.439009518234645e-05,0.7618668885089941,0.9999423
2.439009518234645e-05,0.7619552597657857,0.9999422
2.439009518234645e-05,0.7620558201614451,0.99994206
2.439009518234645e-05,0.7621716169806894,0.99994195
2.439009518234645e-05,0.762259988237481,0.9999418
2.439009518234645e-05,0.7623392176401218,0.9999417
2.439009518234645e-05,0.7624153997580456,0.9999416
2.439009518234645e-05,0.762525102007856,0.99994147
2.439009518234645e-05,0.762583000417478,0.99994135
2.439009518234645e-05,0.7626744189589866,0.99994123
2.439009518234645e-05,0.7627566956463443,0.9999411
2.439009518234645e-05,0.7628572560420037,0.999941
2.439009518234645e-05,0.7629517218682293,0.9999409
2.439009518234645e-05,0.763040093125021,0.99994075
2.439009518234645e-05,0.7631497953748313,0.99994063
2.439009518234645e-05,0.7632777813329433,0.9999405
2.439009518234645e-05,0.7633752944438857,0.9999404
2.439009518234645e-05,0.7634484292770927,0.9999403
2.439009518234645e-05,0.7635307059644504,0.99994016
2.439009518234645e-05,0.763622124505959,0.99994004
2.439009518234645e-05,0.7637013539085997,0.9999399
2.439009518234645e-05,0.763820198012561,0.9999398
2.439009518234645e-05,0.7639085692693526,0.9999397
2.439009518234645e-05,0.764006082380295,0.99993956
2.439009518234645e-05,0.7640975009218036,0.99993944
2.439009518234645e-05,0.7641675884702935,0.9999393
2.439009518234645e-05,0.7642833852895378,0.9999392
2.439009518234645e-05,0.7643534728380277,0.9999391
2.439009518234645e-05,0.7644448913795363,0.99993896
2.439009518234645e-05,0.7645332626363279,0.99993885
2.439009518234645e-05,0.7646277284625534,0.9999387
2.439009518234645e-05,0.7647008632957603,0.9999386
2.439009518234645e-05,0.7647618089900994,0.9999385
2.439009518234645e-05,0.7648837003787775,0.99993837
2.439009518234645e-05,0.7649903553438708,0.99993825
2.439009518234645e-05,0.7650573956076439,0.99993813
2.439009518234645e-05,0.7651823342810389,0.999938
2.439009518234645e-05,0.7652493745448119,0.9999379
2.439009518234645e-05,0.7653346985168865,0.9999378
2.439009518234645e-05,0.765432211627829,0.99993765
2.439009518234645e-05,0.7655205828846207,0.99993753
2.439009518234645e-05,0.7656333324191479,0.9999374
2.439009518234645e-05,0.7657095145370717,0.9999373
2.439009518234645e-05,0.7658131222174481,0.9999372
2.439009518234645e-05,0.7659106353283907,0.99993706
2.439009518234645e-05,0.7659929120157484,0.99993694
2.439009518234645e-05,0.7660629995642383,0.9999368
2.439009518234645e-05,0.7661635599598977,0.9999367
2.439009518234645e-05,0.7662549785014063,0.9999366
2.439009518234645e-05,0.7663524916123489,0.99993646
2.439009518234645e-05,0.7664256264455557,0.99993634
2.439009518234645e-05,0.7665048558481965,0.9999362
2.439009518234645e-05,0.7665901798202711,0.9999361
2.439009518234645e-05,0.7666846456464967,0.999936
2.439009518234645e-05,0.7667638750491375,0.99993587
2.439009518234645e-05,0.7669345229932868,0.9999356
2.439009518234645e-05,0.7669954686876259,0.9999355
2.439009518234645e-05,0.7670929817985684,0.9999354
2.439009518234645e-05,0.767178305770643,0.99993527
2.439009518234645e-05,0.7672727715968686,0.99993515
2.439009518234645e-05,0.7673459064300755,0.99993503
2.439009518234645e-05,0.7674007575549806,0.9999349
2.439009518234645e-05,0.7674799869576214,0.9999348
2.439009518234645e-05,0.7675409326519604,0.9999347
2.439009518234645e-05,0.7676079729157335,0.99993455
2.439009518234645e-05,0.7677085333113929,0.99993443
2.439009518234645e-05,0.7678060464223354,0.9999343
2.439009518234645e-05,0.7678700394013914,0.9999342
2.439009518234645e-05,0.7679980253595035,0.9999341
2.439009518234645e-05,0.7681046803245968,0.99993396
